"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_separatist.xml:379","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_PEACE""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_PEACE""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:385","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_CRUSADER""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_CRUSADER""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:389","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_CRUSADER""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_CRUSADER""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:395","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_CHIEFTAIN""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_CHIEFTAIN""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:399","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_CHIEFTAIN""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_CHIEFTAIN""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:405","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_SENTINEL""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_SENTINEL""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:409","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_SENTINEL""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_SENTINEL""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:415","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WELDER""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WELDER""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:419","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WELDER""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WELDER""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:425","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_PHANTOMALPHA""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_PHANTOMALPHA""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:429","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_PHANTOMALPHA""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_PHANTOMALPHA""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:435","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_GOULALPHA""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_GOULALPHA""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:439","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_GOULALPHA""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_GOULALPHA""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:445","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_MAREALPHA""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_MAREALPHA""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:449","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_MAREALPHA""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_MAREALPHA""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:455","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WRAITHALPHA""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WRAITHALPHA""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:459","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WRAITHALPHA""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WRAITHALPHA""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:465","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RADIANT""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RADIANT""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:469","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RADIANT""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RADIANT""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:475","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RADICAL""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RADICAL""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:479","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RADICAL""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RADICAL""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:485","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WARLORD""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WARLORD""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:489","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WARLORD""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_WARLORD""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:495","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RANGER""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RANGER""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:499","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RANGER""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_RANGER""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:505","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_AMPERE""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_AMPERE""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:509","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_AMPERE""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_AMPERE""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:515","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_TECH""]/event[1]/text","""Yes, this one will do. Satisfaction 98%. I can work out the last 2%. Thank you friend. Accept this gift as gratitude."" He morphs into an exact copy of your crew and beams off the ship, leaving behind some droneparts.","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_TECH""]/event[1]/text","","","",""
"src-en/data/events_separatist.xml:519","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_TECH""]/event[2]/text","""This form is... magnificent. I shall begin the scan, but the details must be perfect. I shall stay around longer, so that I can shape myself in their form to perfection.""","data/events_separatist.xml$/FTL/eventList[@name=""SEPERATIST_BODY_SCAN_TECH""]/event[2]/text","","","",""
"src-en/data/events_separatist.xml:539","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_SEPERATIST""]/text","","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_SEPERATIST""]/text","","","",""
"src-en/data/events_separatist.xml:542","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_SEPERATIST""]/choice/text","Continue...","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_SEPERATIST""]/choice/text","","","",""
"src-en/data/events_separatist.xml:547","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[1]","A short screech plays over the comms followed by a looping message of binary. You don't have time to translate before a Separatist ship fires a warning shot that ricochets off your defenses.","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[1]","","","",""
"src-en/data/events_separatist.xml:548","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[2]","A strangely verbose Engi hails you. ""Unfortunate time of encounter, Federation ship. I appear to have damaged the part of my system that encodes for reason and logic, and now have the burning desire to kill.""","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[2]","","","",""
"src-en/data/events_separatist.xml:549","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[3]","An enraged Separatist hails you. ""Problem: You have accidentally stepped on lifelong friend of mine in microscopic state. Solution: die.""","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[3]","","","",""
"src-en/data/events_separatist.xml:550","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[4]","Though Separatists usually avoid other ships, the one at this beacon appears to be in critical condition, and in desperate need of scrap.","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[4]","","","",""
"src-en/data/events_separatist.xml:551","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[5]","A Separatist ship moves in to attack. You aren't sure how you angered them, but it no longer matters.","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[5]","","","",""
"src-en/data/events_separatist.xml:552","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[6]","You're hailed by a Separatist ship, who begins to speak a great deal about the works of some dead guy named Shakespeare. He suddenly stops his speech abruptly and attacks!","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_SEPERATIST""]/text[6]","","","",""
"src-en/data/events_separatist.xml:556","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_ENGI_SEPERATIST""]/text","A Separatist ship orbits the beacon, but before you can contact them they jump away and an Engi ship approaches. ""Federation assisting enemies of Harmony? Dilemma... Federation ship: must be eliminated.""","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_ENGI_SEPERATIST""]/text","","","",""
"src-en/data/events_separatist.xml:559","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_ENGI_SEPERATIST""]/choice/text","Continue...","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_ENGI_SEPERATIST""]/choice/text","","","",""
"src-en/data/events_separatist.xml:565","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_SEPERATIST""]/text","","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_SEPERATIST""]/text","","","",""
"src-en/data/events_separatist.xml:568","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_SEPERATIST""]/choice/text","Continue...","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_SEPERATIST""]/choice/text","","","",""
"src-en/data/events_separatist.xml:573","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_SEPERATIST""]/text[1]","Separatist or not, the Mantis don't care about the source of their Engi slaves. A Mantis scouting out this sector decides to attack your ship!","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_SEPERATIST""]/text[1]","","","",""
"src-en/data/events_separatist.xml:574","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_SEPERATIST""]/text[2]","A Mantis ship, most likely coming here under the assumption it would be a regular Engi sector, has grown aggravated from the lack of populated ships to fight. Finally greeted by a challenging battle in the form of your ship, they waste no time to move in and attack.","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_SEPERATIST""]/text[2]","","","",""
"src-en/data/events_separatist.xml:575","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_SEPERATIST""]/text[3]","You're hailed by a Separatist ship, which briefly shouts ""Watch out for killer bugs!"" before jumping away. The pursuing Mantis ship decides to make you its prey instead.","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_SEPERATIST""]/text[3]","","","",""
"src-en/data/events_separatist.xml:576","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_SEPERATIST""]/text[4]","A frustrated Mantis captain appears on the call screen. ""Oh great, another ship. What wondrous horrors you greet us with? Perhaps flesh eating cloud? Maybe knife hand monster with long tentacles?"" He quickly realizes you are in fact a Federation ship, and all of his doubts are cleared. He orders his crew to prepare for combat!","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_SEPERATIST""]/text[4]","","","",""
"src-en/data/events_separatist.xml:577","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_SEPERATIST""]/text[5]","In this sector it can be hard to tell whether the flash of a red hull will bring an Engi or some other vessel. Unfortunately, this time it turns out to be a Mantis, longing for a fight.","data/events_separatist.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_SEPERATIST""]/text[5]","","","",""
"src-en/data/events_separatist.xml:581","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_AUTO_SEPERATIST""]/text","""We suggest you avoid the Auto-ship. It is broken."" You notice the Separatist ship that hailed you hiding behind some large asteroids, as well as the Zoltan made Auto-ship barreling towards you!","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_AUTO_SEPERATIST""]/text","","","",""
"src-en/data/events_separatist.xml:584","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_AUTO_SEPERATIST""]/choice/text","Continue...","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_AUTO_SEPERATIST""]/choice/text","","","",""
"src-en/data/events_separatist.xml:589","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_AUTO_SEPERATIST_KILL""]/text","The Separatists let out something that sounds like a robotic laugh. ""Good, I see why others get much enjoyment out of watching gladitorial combat."" They jump away, leaving you with the wreck of the Auto-ship.","data/events_separatist.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_AUTO_SEPERATIST_KILL""]/text","","","",""
"src-en/data/events_separatist.xml:609","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/text","Two ships, both Engi, are fighting at this beacon. One belongs to the Harmony, and the other to the Separatists.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/text","","","",""
"src-en/data/events_separatist.xml:611","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/text","Hail the ships.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/text","","","",""
"src-en/data/events_separatist.xml:613","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/text","The Harmony Engi tell you that they have been trying to convince the Separatists to come back to the Harmony and once again embrace sameness. The Separatists refuse, wanting to live their lives in peace.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/text","","","",""
"src-en/data/events_separatist.xml:615","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[1]/text","Side with the Harmony.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_separatist.xml:617","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[1]/event/text","Neither ship seems particularly disturbed at you getting involved, and the Separatist continues to fight as if nothing had changed.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[1]/event/text","","","",""
"src-en/data/events_separatist.xml:620","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[1]/event/choice/text","Continue...","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_separatist.xml:626","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[2]/text","Side with the Separatist.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_separatist.xml:628","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[2]/event/text","""Impossible. Failure to honor truce. Federation has broken promise. Fight imminent.""","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[2]/event/text","","","",""
"src-en/data/events_separatist.xml:631","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[2]/event/choice/text","Continue...","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[1]/event/choice[2]/event/choice/text","","","",""
"src-en/data/events_separatist.xml:639","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[2]/text","Fly away.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[2]/text","","","",""
"src-en/data/events_separatist.xml:641","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[2]/event/text","You can hear the shots of the two ships echoing through your comms until you're a safe distance away.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[2]/event/text","","","",""
"src-en/data/events_separatist.xml:643","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[2]/event/choice[1]/text","Do something onboard the ship.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_separatist.xml:647","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[2]/event/choice[2]/text","Do nothing.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_separatist.xml:654","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_SEPERATIST_CHOICE_WIN""]/text","""Success achieved. Gratitude is ours. Accept [Drone] as reward."" The Engi ship jumps away, accepting the fate of the Separatist ship as necessary.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_SEPERATIST_CHOICE_WIN""]/text","","","",""
"src-en/data/events_separatist.xml:659","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE_WIN""]/text","""An unfortunate death. We wish the Harmony would leave this sector. Still, I thank you Federation. Perhaps if I take refuge on your ship, I will be safe from their scouts.""","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_ENGI_CHOICE_WIN""]/text","","","",""
"src-en/data/events_separatist.xml:665","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/text","A Separatist ship floats around nearby, slowly distancing itself from you. You're somewhat baffled that quick scans show no crew aboard, but the ship seems fully functional and responsive.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/text","","","",""
"src-en/data/events_separatist.xml:668","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[1]/text","Attack.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[1]/text","","","",""
"src-en/data/events_separatist.xml:670","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[1]/event/text","The mystery of the ship doesn't matter to you. The only thing on your mind is the reward of blowing it up.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[1]/event/text","","","",""
"src-en/data/events_separatist.xml:673","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[1]/event/choice/text","Continue...","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_separatist.xml:679","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/text","Try to communicate.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/text","","","",""
"src-en/data/events_separatist.xml:681","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/text","You try to reach out, but every time the ship picks up all you can hear is a faint buzzing noise.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/text","","","",""
"src-en/data/events_separatist.xml:683","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[1]/text","Attack.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_separatist.xml:685","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[1]/event/text","The mystery of the ship doesn't matter to you. The only thing on your mind is the reward of blowing it up.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[1]/event/text","","","",""
"src-en/data/events_separatist.xml:688","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[1]/event/choice/text","Continue...","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_separatist.xml:694","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[2]/text","Ignore the ship.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_separatist.xml:696","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[2]/event/text","You've lost interest in the mystery, and prepare to move on.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[2]/event/text","","","",""
"src-en/data/events_separatist.xml:698","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[2]/event/choice[1]/text","Do something onboard the ship.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_separatist.xml:702","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[2]/event/choice[2]/text","Do nothing.","data/events_separatist.xml$/FTL/event[@name=""SEPERATIST_NANOCLOUD""]/choice[2]/event/choice[2]/event/choice[2]/text","","","",""
