"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_freemantis.xml:343","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_BOAST""]/text","An entourage of Free Mantis ships approach, and their leader hails you, boasting of his success in combat. ""Human! You surely come to see myself in combat? Yes, see it you shall. Prepare to be amazed!""","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_BOAST""]/text","","","",""
"src-en/data/events_freemantis.xml:347","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_BOAST""]/choice/text","Continue...","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_BOAST""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:362","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SUN""]/text","A Free Mantis ship and a sun both share this beacon. ""Ah, fellow fighter! Welcome, and let us test skills against each other.""","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SUN""]/text","","","",""
"src-en/data/events_freemantis.xml:366","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SUN""]/choice/text","Continue...","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SUN""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:372","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_FREEMANTIS_ASTEROID""]/text","A Mantis hunter adorned with Mantis intestines, most likely once belonging to the Free Mantis, is hiding in the nearby asteroid field. They move in to attack!","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_FREEMANTIS_ASTEROID""]/text","","","",""
"src-en/data/events_freemantis.xml:376","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_FREEMANTIS_ASTEROID""]/choice/text","Continue...","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_FREEMANTIS_ASTEROID""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:398","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/text","The pulsar at this beacon is flooding this system with powerful electromagnetic pulses, but the entire Free Mantis fleet flying towards it doesn't seem to care! You watch as the ships approach the massive orb, with doubtful intent.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/text","","","",""
"src-en/data/events_freemantis.xml:401","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/text","Hail their leader.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:403","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/text","The Free Mantis leading the group appears to be a Warlord! However, he's so dopey from his pheromones that he can barely sling out an intelligible sentence. ""P-pullllsar *hick* zap sssship! Heheh, we show... *hick* pulsar who boss in this ssssystem!""","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:406","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/text","Attacking a pulsar is suicide!","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:408","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/event/text","""Dooooo not insult intelligence! I... *hick* kill you for this!""","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:411","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/event/choice/text","Continue...","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_freemantis.xml:417","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[2]/text","Scam them into buying some missiles to ""blow up"" the Pulsar.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:419","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[2]/event/text","""You arrrre most generous, captain! We take these, for use... *hick* in glorious battle!"" You know these missiles will never do anything, but that's not your problem.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:427","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/text","(Engineer Crew) Have your Engineer explain how Pulsars work.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/text","","","",""
"src-en/data/events_freemantis.xml:429","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/event/text","Your Engineer sits down with the Free Mantis, and takes almost half an hour explaining that a pulsar is just a star, and that a bunch of ships literally won't be able to do anything against it.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/event/text","","","",""
"src-en/data/events_freemantis.xml:431","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/event/choice/text","Continue...","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/event/choice/text","","","",""
"src-en/data/events_freemantis.xml:437","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[4]/text","Whatever, you do you I guess.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[4]/text","","","",""
"src-en/data/events_freemantis.xml:439","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[4]/event/text","You fly away from the Free Mantis, knowing their mission won't end very well.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[4]/event/text","","","",""
"src-en/data/events_freemantis.xml:445","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[2]/text","Avoid the ships.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:447","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[2]/event/text","You can't imagine what those ships are attempting to do, but you shouldn't get involved.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:453","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_PULSARRAID_EXPLAIN""]/event[1]/text","""Yyyyou not speak word of sense. Stupid creature, unlike me! Out of my ship, not worthy... *hick* being here.""","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_PULSARRAID_EXPLAIN""]/event[1]/text","","","",""
"src-en/data/events_freemantis.xml:456","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_PULSARRAID_EXPLAIN""]/event[2]/text","It appears the Free Mantis are still sober enough to understand. ""You... *hick* speak much sense. Man of science! Smart, llllike me! I feel generous, and you save life. Have... this fuel..."" He orders his crew to give you some fuel and scrap and then falls unconscious.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_PULSARRAID_EXPLAIN""]/event[2]/text","","","",""
"src-en/data/events_freemantis.xml:462","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/text","Your ship is almost immediately hailed by a nearby Free Mantis ship under attack by a Rebel. ""Federation captain, please save us from Rebels!""","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/text","","","",""
"src-en/data/events_freemantis.xml:464","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[1]/text","Defend them from the Rebels.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:466","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[1]/event/text","You fire up the weapons and prepare to defend your Mantis allies.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:469","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[1]/event/choice/text","Continue...","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_freemantis.xml:475","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[2]/text","Tune them out.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:477","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[2]/event/text","You try to ignore their pleas for help as you fly away.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:479","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[2]/event/choice[1]/text","Do something onboard the ship.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:483","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[2]/event/choice[2]/text","Do nothing.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:490","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND_WIN""]/text","The Free Mantis are grateful for your aid. They pay you in thanks.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_DEFEND_WIN""]/text","","","",""
"src-en/data/events_freemantis.xml:495","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/text","A few Free Mantis ships from different clans are trading supplies nearby. Most of them are small, and you could probably steal some of their supplies if you're up to the risk.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/text","","","",""
"src-en/data/events_freemantis.xml:497","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/choice[1]/text","Wait for the bigger ships to leave and then steal the supplies.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:501","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/choice[2]/text","Leave them be.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:503","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/choice[2]/event/text","You don't need to get involved, and messing with multiple Free Mantis clans at once isn't a good idea.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:505","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/choice[2]/event/choice[1]/text","Do something on-board the ship.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:509","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/choice[2]/event/choice[2]/text","Do nothing.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_THEFT""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:517","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[1]/text","It doesn't take long before your hopes at stealth are shattered as one of the larger ships catches you and attacks!","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[1]/text","","","",""
"src-en/data/events_freemantis.xml:520","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[1]/choice/text","Continue...","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[1]/choice/text","","","",""
"src-en/data/events_freemantis.xml:525","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[2]/text","You wait. You wait some more. You find yourself startled awake by the sounds of gunfire. You were waiting so long a Rebel patrol ship has found you. The Free Mantis assume you must have been there to defend them, and are providing fire support.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[2]/text","","","",""
"src-en/data/events_freemantis.xml:530","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[2]/choice/text","Continue...","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[2]/choice/text","","","",""
"src-en/data/events_freemantis.xml:535","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[3]/text","Your waiting pays off, and eventually all that's left is one small Free Mantis scout. You move in to attack.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[3]/text","","","",""
"src-en/data/events_freemantis.xml:538","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[3]/choice/text","Continue...","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_STEAL""]/event[3]/choice/text","","","",""
"src-en/data/events_freemantis.xml:545","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_WAIT_MERCY""]/event[1]/text","The Free Mantis are reluctantly willing to surrender. They hand over their cargo. As they fly away, you catch them yelling over the comms, ""Damn you! We never forget this. We thought you were allies, but now we see truth.""","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_WAIT_MERCY""]/event[1]/text","","","",""
"src-en/data/events_freemantis.xml:548","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_WAIT_MERCY""]/event[1]/choice/text","Continue...","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_WAIT_MERCY""]/event[1]/choice/text","","","",""
"src-en/data/events_freemantis.xml:553","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_WAIT_MERCY""]/event[2]/text","The Free Mantis refuse to surrender. You have no choice but to keep fighting.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_WAIT_MERCY""]/event[2]/text","","","",""
"src-en/data/events_freemantis.xml:559","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO""]/event[1]/text","The cargo is a standard shipment of ammunition and a bomb launcher.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO""]/event[1]/text","","","",""
"src-en/data/events_freemantis.xml:564","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO""]/event[2]/text","The cargo contains some additional scrap.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO""]/event[2]/text","","","",""
"src-en/data/events_freemantis.xml:568","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO""]/event[3]/text","The cargo contains a drone and some additional drone parts.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO""]/event[3]/text","","","",""
"src-en/data/events_freemantis.xml:573","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO""]/event[4]/text","Strange scratching noises come from inside the cargo. Your crew draw their guns and you slowly open the cargo. A Mantis soldier climbs out, gasping for breath. He explains that he was taken as a prisoner, but he never had an interest in fighting the Free Mantis. Now free from both his captors and the Hive, he is willing to join your crew and start a new life.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO""]/event[4]/text","","","",""
"src-en/data/events_freemantis.xml:577","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO""]/event[5]/text","As you pry open the cargo, you hear a strange ticking noise. Luckily all of your crew manage to get out of the way in time, but it appears the Free Mantis trapped the cargo before handing it over!","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO""]/event[5]/text","","","",""
"src-en/data/events_freemantis.xml:585","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_NOTRAP""]/event[1]/text","The cargo is a standard shipment of ammunition and a bomb launcher.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_NOTRAP""]/event[1]/text","","","",""
"src-en/data/events_freemantis.xml:590","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_NOTRAP""]/event[2]/text","The cargo contains some additional scrap.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_NOTRAP""]/event[2]/text","","","",""
"src-en/data/events_freemantis.xml:594","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_NOTRAP""]/event[3]/text","The cargo contains a drone and some additional drone parts.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_NOTRAP""]/event[3]/text","","","",""
"src-en/data/events_freemantis.xml:599","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_NOTRAP""]/event[4]/text","Strange scratching noises come from inside the cargo. Your crew draw their guns and you slowly open the cargo. A Mantis soldier climbs out, gasping for breath. He explains that he was taken as a prisoner, but he never had an interest in fighting the Free Mantis. Now free from both his captors and the Hive, he is willing to join your crew and start a new life.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_NOTRAP""]/event[4]/text","","","",""
"src-en/data/events_freemantis.xml:605","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_CREWKILL""]/event[1]/text","The cargo is a standard shipment of ammunition and a bomb launcher.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_CREWKILL""]/event[1]/text","","","",""
"src-en/data/events_freemantis.xml:610","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_CREWKILL""]/event[2]/text","The cargo contains some additional scrap.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_CREWKILL""]/event[2]/text","","","",""
"src-en/data/events_freemantis.xml:614","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_CREWKILL""]/event[3]/text","The cargo contains a drone and some additional drone parts.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_CREWKILL""]/event[3]/text","","","",""
"src-en/data/events_freemantis.xml:619","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_CREWKILL""]/event[4]/text","Strange scratching noises come from inside the cargo. Your crew draw their guns and you slowly open the cargo. A Mantis soldier climbs out, gasping for breath. He explains that he was taken as a prisoner, but he never had an interest in fighting the Free Mantis. Now free from both his captors and the Hive, he is willing to join your crew and start a new life.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_CREWKILL""]/event[4]/text","","","",""
"src-en/data/events_freemantis.xml:623","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_CREWKILL""]/event[5]/text","It appears the cargo didn't survive the fight. There's little worth value to collect other than some scattered fuel cells.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_THEFT_CARGO_CREWKILL""]/event[5]/text","","","",""
"src-en/data/events_freemantis.xml:637","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/text","A lone Free Mantis ship nearby hails you. You are greeted by a Mantis dressed in a shirt decorated with 2D tropical flowers, and wearing a bizarre, beaten sombrero atop his head. ""Welcome to beacon! I wish to show you most amazing prize of mine, but you must earn it!""","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/text","","","",""
"src-en/data/events_freemantis.xml:640","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[1]/text","Agree.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:642","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[1]/event/text","""Perfect! Prepare combat,"" his weapons go online, and you ready yours. If you want to prove yourself, you'll have to go for their hull and spare them in time.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:645","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[1]/event/choice/text","Continue...","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_freemantis.xml:651","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[2]/text","No thanks.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:653","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[2]/event/text","The Mantis shakes his head, ""Where your sense of fight? Disappointing."" He ends transmissions.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:655","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[2]/event/choice[1]/text","Do something on-board the ship.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:659","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[2]/event/choice[2]/text","Do nothing.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_WIERD_TRADE""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:667","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_REBEL_SAVE""]/text","Rebel ships are all about, firing upon a group of unarmed civilians and a Free Mantis ship escorting them. You haven't been noticed.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_REBEL_SAVE""]/text","","","",""
"src-en/data/events_freemantis.xml:669","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_REBEL_SAVE""]/choice[1]/text","Take on the biggest ship to scare off the smaller Rebels.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_REBEL_SAVE""]/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:671","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_REBEL_SAVE""]/choice[1]/event/text","You target the strongest of the Rebel ships, an Elite Bomber. This won't be fun.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_REBEL_SAVE""]/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:674","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_REBEL_SAVE""]/choice[1]/event/choice/text","Continue...","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_REBEL_SAVE""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_freemantis.xml:680","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_REBEL_SAVE""]/choice[2]/text","Leave quickly.","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_REBEL_SAVE""]/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:686","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_LEAVE""]/event[1]/text","You slip away quickly, still unnoticed. You won't have time to do anything on the ship, and should jump away as soon as possible.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_LEAVE""]/event[1]/text","","","",""
"src-en/data/events_freemantis.xml:689","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_LEAVE""]/event[2]/text","You try to fly away, but a single Rebel ship from the crowd notices you.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_LEAVE""]/event[2]/text","","","",""
"src-en/data/events_freemantis.xml:692","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_LEAVE""]/event[2]/choice/text","Continue...","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_LEAVE""]/event[2]/choice/text","","","",""
"src-en/data/events_freemantis.xml:699","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_RESCUE""]/event[1]/text","The civilians are grateful. They all chip in together to pay you a sum of scrap for saving them.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_RESCUE""]/event[1]/text","","","",""
"src-en/data/events_freemantis.xml:703","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_RESCUE""]/event[2]/text","The civilians are grateful, but their Free Mantis protector is especially so. They hail you in private. ""I not lie... protecting civilians, not much fun. I suppose helping you, much better!""","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_RESCUE""]/event[2]/text","","","",""
"src-en/data/events_freemantis.xml:707","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_RESCUE""]/event[3]/text","It appears the civilian ships are in worse condition than you thought. The Free Mantis thanks you, but there is little to do to save the few survivors. They give you some extra fuel for your troubles.","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_REBEL_SAVE_RESCUE""]/event[3]/text","","","",""
"src-en/data/events_freemantis.xml:724","data/events_freemantis.xml$/FTL/event[@name=""DISTRESS_FREEMANTIS_STANDOFF""]/text","Your computer appears to be detecting two separate distress signals here, one from a Federation ship and the other from a Free Mantis ship.","data/events_freemantis.xml$/FTL/event[@name=""DISTRESS_FREEMANTIS_STANDOFF""]/text","","","",""
"src-en/data/events_freemantis.xml:727","data/events_freemantis.xml$/FTL/event[@name=""DISTRESS_FREEMANTIS_STANDOFF""]/choice/text","Continue...","data/events_freemantis.xml$/FTL/event[@name=""DISTRESS_FREEMANTIS_STANDOFF""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:729","data/events_freemantis.xml$/FTL/event[@name=""DISTRESS_FREEMANTIS_STANDOFF""]/choice/event/text","Indeed, it appears a Federation vessel has gotten into a conflict with some Free Mantis. Who will you help?","data/events_freemantis.xml$/FTL/event[@name=""DISTRESS_FREEMANTIS_STANDOFF""]/choice/event/text","","","",""
"src-en/data/events_freemantis.xml:731","data/events_freemantis.xml$/FTL/event[@name=""DISTRESS_FREEMANTIS_STANDOFF""]/choice/event/choice[1]/text","Assist the Free Mantis!","data/events_freemantis.xml$/FTL/event[@name=""DISTRESS_FREEMANTIS_STANDOFF""]/choice/event/choice[1]/text","","","",""
