"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_nexus.xml:347","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[3]/text","Sell some resources first.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[3]/text","","","",""
"src-en/data/events_nexus.xml:351","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[4]/text","Attack!","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[4]/text","","","",""
"src-en/data/events_nexus.xml:355","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[5]/text","Decline his offer.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[5]/text","","","",""
"src-en/data/events_nexus.xml:357","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[5]/event/text","""Maybe a different time then, ssstranger! I'm ccccertain thisss won't be the lassst we sssee each other, in thisss reality or another.""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[5]/event/text","","","",""
"src-en/data/events_nexus.xml:359","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[5]/event/choice[1]/text","Do something onboard the ship.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[5]/event/choice[1]/text","","","",""
"src-en/data/events_nexus.xml:363","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[5]/event/choice[2]/text","Do nothing.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS""]/choice[5]/event/choice[2]/text","","","",""
"src-en/data/events_nexus.xml:370","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_TRADES_NEXUS""]/text","""Aaaaah. Ssstranger ssstranger, any ssself ressspecting Multiversssse traveler knowssss they need sssome gear if they're going to ssssurvive.""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_TRADES_NEXUS""]/text","","","",""
"src-en/data/events_nexus.xml:374","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_MENU_NEXUS""]/text","""Low on sssscrap, sstranger? High on resssourcccesss? Well lucky for you ssstranger, I can take care of that!""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_MENU_NEXUS""]/text","","","",""
"src-en/data/events_nexus.xml:376","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_MENU_NEXUS""]/choice[1]/text","Sell some fuel.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_MENU_NEXUS""]/choice[1]/text","","","",""
"src-en/data/events_nexus.xml:380","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_MENU_NEXUS""]/choice[2]/text","Sell some ammunition.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_MENU_NEXUS""]/choice[2]/text","","","",""
"src-en/data/events_nexus.xml:384","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_MENU_NEXUS""]/choice[3]/text","Sell some droneparts.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_MENU_NEXUS""]/choice[3]/text","","","",""
"src-en/data/events_nexus.xml:388","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_MENU_NEXUS""]/choice[4]/text","Nevermind.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_MENU_NEXUS""]/choice[4]/text","","","",""
"src-en/data/events_nexus.xml:395","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/text","""Fuel! Heh heh, can never have enough. But I'll take sssome off of your hands, if you desssire.""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/text","","","",""
"src-en/data/events_nexus.xml:398","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[1]/text","Sell 5 fuel.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[1]/text","","","",""
"src-en/data/events_nexus.xml:400","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[1]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[1]/event/text","","","",""
"src-en/data/events_nexus.xml:407","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[1]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:415","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[2]/text","Sell 5 fuel.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[2]/text","","","",""
"src-en/data/events_nexus.xml:417","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[2]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[2]/event/text","","","",""
"src-en/data/events_nexus.xml:424","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[2]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[2]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:433","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[3]/text","Sell 10 fuel.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[3]/text","","","",""
"src-en/data/events_nexus.xml:435","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[3]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[3]/event/text","","","",""
"src-en/data/events_nexus.xml:442","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[3]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[3]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:450","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[4]/text","Sell 10 fuel.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[4]/text","","","",""
"src-en/data/events_nexus.xml:452","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[4]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[4]/event/text","","","",""
"src-en/data/events_nexus.xml:459","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[4]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[4]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:468","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[5]/text","Sell 15 fuel.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[5]/text","","","",""
"src-en/data/events_nexus.xml:470","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[5]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[5]/event/text","","","",""
"src-en/data/events_nexus.xml:477","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[5]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[5]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:485","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[6]/text","Sell 15 fuel.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[6]/text","","","",""
"src-en/data/events_nexus.xml:487","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[6]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[6]/event/text","","","",""
"src-en/data/events_nexus.xml:494","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[6]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[6]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:503","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[7]/text","Nevermind.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_FUEL_NEXUS""]/choice[7]/text","","","",""
"src-en/data/events_nexus.xml:510","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/text","""Missiles! Crucccial for any heavy payload, but if you find yourssself with more than you can handle ssstranger, I'll gladly buy sssome off of you.""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/text","","","",""
"src-en/data/events_nexus.xml:513","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[1]/text","Sell 5 missiles.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[1]/text","","","",""
"src-en/data/events_nexus.xml:515","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[1]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[1]/event/text","","","",""
"src-en/data/events_nexus.xml:522","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[1]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:530","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[2]/text","Sell 5 missiles.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[2]/text","","","",""
"src-en/data/events_nexus.xml:532","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[2]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[2]/event/text","","","",""
"src-en/data/events_nexus.xml:539","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[2]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[2]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:548","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[3]/text","Sell 10 missiles.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[3]/text","","","",""
"src-en/data/events_nexus.xml:550","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[3]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[3]/event/text","","","",""
"src-en/data/events_nexus.xml:557","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[3]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[3]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:565","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[4]/text","Sell 10 missiles.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[4]/text","","","",""
"src-en/data/events_nexus.xml:567","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[4]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[4]/event/text","","","",""
"src-en/data/events_nexus.xml:574","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[4]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[4]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:583","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[5]/text","Sell 15 missiles.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[5]/text","","","",""
"src-en/data/events_nexus.xml:585","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[5]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[5]/event/text","","","",""
"src-en/data/events_nexus.xml:592","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[5]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[5]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:600","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[6]/text","Sell 15 missiles.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[6]/text","","","",""
"src-en/data/events_nexus.xml:602","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[6]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[6]/event/text","","","",""
"src-en/data/events_nexus.xml:609","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[6]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[6]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:618","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[7]/text","Nevermind.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_AMMO_NEXUS""]/choice[7]/text","","","",""
"src-en/data/events_nexus.xml:625","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/text","""Drone partsss! If you find yourssself with too many partsss and not enough usssesss for them, I think I can sssolve your problemsss...""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/text","","","",""
"src-en/data/events_nexus.xml:628","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[1]/text","Sell 5 parts.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[1]/text","","","",""
"src-en/data/events_nexus.xml:630","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[1]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[1]/event/text","","","",""
"src-en/data/events_nexus.xml:637","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[1]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:645","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[2]/text","Sell 5 parts.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[2]/text","","","",""
"src-en/data/events_nexus.xml:647","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[2]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[2]/event/text","","","",""
"src-en/data/events_nexus.xml:654","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[2]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[2]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:663","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[3]/text","Sell 10 parts.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[3]/text","","","",""
"src-en/data/events_nexus.xml:665","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[3]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[3]/event/text","","","",""
"src-en/data/events_nexus.xml:672","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[3]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[3]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:680","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[4]/text","Sell 10 parts.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[4]/text","","","",""
"src-en/data/events_nexus.xml:682","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[4]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[4]/event/text","","","",""
"src-en/data/events_nexus.xml:689","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[4]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[4]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:698","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[5]/text","Sell 15 parts.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[5]/text","","","",""
"src-en/data/events_nexus.xml:700","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[5]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[5]/event/text","","","",""
"src-en/data/events_nexus.xml:707","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[5]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[5]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:715","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[6]/text","Sell 15 parts.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[6]/text","","","",""
"src-en/data/events_nexus.xml:717","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[6]/event/text","""Another day, another profit for both of ussss, eh ssstranger?""","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[6]/event/text","","","",""
"src-en/data/events_nexus.xml:724","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[6]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[6]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:733","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[7]/text","Nevermind.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_CONVERT_DRONES_NEXUS""]/choice[7]/text","","","",""
"src-en/data/events_nexus.xml:741","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/text","You pull yourself off the floor of your ship and glance out the window to try and place where you are in space and time. In the distance is another massive rift leading back to where you came from, slowly shrinking. This sudden disappearance should throw the Rebellion for quite a loop.","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/text","","","",""
"src-en/data/events_nexus.xml:750","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/text","","","",""
"src-en/data/events_nexus.xml:752","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/text","You spin the ship around from the gateway and come face to face with an approaching vessel. On your screen appears a bespectacled Slug who looks concerningly similar to Sylvan. Their voice is incredibly monotone and they ask your purpose for being here.","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/text","","","",""
"src-en/data/events_nexus.xml:754","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/text","We're friends with Sylvan.","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/text","","","",""
"src-en/data/events_nexus.xml:756","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/text","""Yesss, but which one, Ssstranger? You have to be sssspecccific. There are a lot of Ssssylvanssss.""","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/text","","","",""
"src-en/data/events_nexus.xml:758","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/choice/text","The one that says ""stranger"" a lot and has a big scary ship.","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:760","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/choice/event/text","The Slug lets out a sigh. ""Ssstranger, do you know how little that helpsss narrow it down? That could be any one of ussss, sssave for U806, U4305, U2221, U942, U28, U7674...""","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/choice/event/text","","","",""
"src-en/data/events_nexus.xml:762","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/choice/event/choice/text","Well, which reality are we in right now?","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/choice/event/choice/text","","","",""
"src-en/data/events_nexus.xml:764","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/choice/event/choice/event/text","""Y-you... Oh dear. SSSSECURITY BREACH!"" The Slug slams his tentacle down on the console and the weapons on his ship spring to life. Oh boy... looks like it's time for another fight!","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/choice/event/choice/event/text","","","",""
"src-en/data/events_nexus.xml:767","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/choice/event/choice/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[1]/event/choice/event/choice/event/choice/text","","","",""
"src-en/data/events_nexus.xml:777","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[2]/text","We're just visiting.","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[2]/text","","","",""
"src-en/data/events_nexus.xml:779","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[2]/event/text","""Y-you... Oh dear. SSSSECURITY BREACH!"" The Slug slams his tentacle down on the console and the weapons on his ship spring to life. Oh boy... looks like it's time for another fight!","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[2]/event/text","","","",""
"src-en/data/events_nexus.xml:782","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[2]/event/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""START_NEXUS""]/choice/event/choice[2]/event/choice/text","","","",""
"src-en/data/events_nexus.xml:798","data/events_nexus.xml$/FTL/event[@name=""GUARD_NEXUS_DEFEAT""]/text","Secretary Sylvan has been defeated. You aren't sure if the inhabitants of the Nexus will respond well to this, but a substantial amount of scrap is left behind.","data/events_nexus.xml$/FTL/event[@name=""GUARD_NEXUS_DEFEAT""]/text","","","",""
"src-en/data/events_nexus.xml:807","data/events_nexus.xml$/FTL/event[@name=""GUARD_NEXUS_DEFEAT""]/choice/text","Continue...","data/events_nexus.xml$/FTL/event[@name=""GUARD_NEXUS_DEFEAT""]/choice/text","","","",""
"src-en/data/events_nexus.xml:813","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS_CREWKILL""]/text","It seems as though this is the end of Sylvan, but suddenly a teleporter signal registers - you've been boarded, again? Multiple Sylvans reappears on your deck.","data/events_nexus.xml$/FTL/event[@name=""SYLVAN_NEXUS_CREWKILL""]/text","","","",""
"src-en/data/events_nexus.xml:819","data/events_nexus.xml$/FTL/event[@name=""NEXUS_GUARD_SURRENDER""]/text","Moments before destruction you realize if you kill this ship you won't find any answers. You stop firing and fortunately the ship does the same.","data/events_nexus.xml$/FTL/event[@name=""NEXUS_GUARD_SURRENDER""]/text","","","",""
"src-en/data/events_nexus.xml:823","data/events_nexus.xml$/FTL/event[@name=""NEXUS_GUARD_SURRENDER""]/choice/text","Demand to know what this place is.","data/events_nexus.xml$/FTL/event[@name=""NEXUS_GUARD_SURRENDER""]/choice/text","","","",""
